timestamp,src_ip,src_port,dst_ip,dst_port,protocol,flow_duration_us,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_pkts_per_sec,syn_count,fin_count,rst_count,ack_count,psh_count,avg_pkt_size,init_win_fwd,init_win_bwd,label
19/05/2024 09:49:21,192.168.1.21,15658,10.0.0.13,8080,6,2346154,34,35,42330,13475,23785.74,29.41,1,1,0,30,7,714,65535,65535,BENIGN
19/05/2024 11:48:23,192.168.1.26,9403,10.0.0.2,3389,6,1561125,24,38,27744,20672,31013.53,39.71,1,1,0,33,3,693,65535,65535,BENIGN
19/05/2024 11:51:33,192.168.1.28,56717,10.0.0.2,8080,6,7776121,46,13,63572,6253,8979.41,7.59,1,1,0,33,9,498,65535,65535,BENIGN
19/05/2024 11:00:16,203.0.113.42,47117,192.168.1.15,80,6,34831,882,4,48510,109,1266113.52,25322.27,882,0,3,0,0,48,1024,0,DoS
19/05/2024 08:45:24,203.0.113.42,31461,192.168.1.23,31736,6,517,1,0,61,0,0.0,1934.24,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:44:34,192.168.1.15,39296,198.51.100.99,80,6,61515354,4,5,179,90,4.8768,0.0975,1,1,0,5,4,98,65535,65535,Botnet
19/05/2024 11:57:12,203.0.113.42,11097,192.168.1.26,58885,6,941,1,0,47,0,0.0,1062.7,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:29:41,192.168.1.28,60292,10.0.0.7,22,6,8637891,21,25,22302,29625,6011.54,5.33,1,1,0,44,9,390,65535,65535,BENIGN
19/05/2024 12:08:28,192.168.1.20,16721,10.0.0.1,8080,6,2830666,39,9,12987,5697,6600.57,16.96,1,1,0,43,2,974,65535,65535,BENIGN
19/05/2024 11:01:31,192.168.1.23,43420,10.0.0.14,80,6,3488838,15,20,7185,5180,3544.16,10.03,1,1,0,21,6,874,65535,65535,BENIGN
19/05/2024 09:41:03,192.168.1.28,51627,10.0.0.4,3389,6,7773695,47,40,57904,19000,9892.85,11.19,1,1,0,36,2,743,65535,65535,BENIGN
19/05/2024 12:07:49,192.168.1.10,8315,10.0.0.10,22,6,1106646,46,5,66102,2775,62239.42,46.09,1,1,0,37,4,211,65535,65535,BENIGN
19/05/2024 11:18:15,192.168.1.26,9138,10.0.0.12,80,6,2192954,33,22,45276,4620,22752.87,25.08,1,1,0,34,7,441,65535,65535,BENIGN
19/05/2024 09:05:49,192.168.1.15,34840,10.0.0.8,22,6,9359518,15,24,20190,25752,4908.59,4.17,1,1,0,34,5,1016,65535,65535,BENIGN
19/05/2024 10:23:41,192.168.1.10,46244,10.0.0.7,8080,6,4368417,9,22,7326,27214,7906.75,7.1,1,1,0,40,7,985,65535,65535,BENIGN
19/05/2024 09:28:26,192.168.1.13,37900,10.0.0.4,443,6,4899841,39,25,40599,18500,12061.41,13.06,1,1,0,29,9,785,65535,65535,BENIGN
19/05/2024 08:03:31,203.0.113.42,37055,192.168.1.25,62053,6,438,1,0,56,0,0.0,2283.11,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:25:37,192.168.1.11,22722,10.0.0.4,53,6,3287406,31,38,40486,28234,20904.02,20.99,1,1,0,47,6,504,65535,65535,BENIGN
19/05/2024 11:19:55,192.168.1.23,8945,10.0.0.4,3306,6,9692620,23,5,29210,2565,3278.27,2.89,1,1,0,12,7,512,65535,65535,BENIGN
19/05/2024 08:56:47,192.168.1.27,32441,10.0.0.7,53,6,5686214,24,3,15192,1767,2982.48,4.75,1,1,0,12,9,1136,65535,65535,BENIGN
19/05/2024 08:45:49,192.168.1.26,7982,10.0.0.18,3306,6,4155688,34,10,25398,11200,8806.72,10.59,1,1,0,20,4,299,65535,65535,BENIGN
19/05/2024 12:14:04,192.168.1.21,28932,10.0.0.18,3306,6,2002200,16,32,17232,30848,24013.59,23.97,1,1,0,16,10,809,65535,65535,BENIGN
19/05/2024 08:05:44,192.168.1.24,7440,10.0.0.18,80,6,9169560,5,8,3420,4320,844.1,1.42,1,1,0,31,9,692,65535,65535,BENIGN
19/05/2024 09:35:27,192.168.1.12,41294,10.0.0.5,5432,6,7304299,30,30,35310,29550,8879.7,8.21,1,1,0,5,2,746,65535,65535,BENIGN
19/05/2024 10:55:51,192.168.1.19,33153,10.0.0.16,8080,6,9200601,26,37,34294,8732,4676.43,6.85,1,1,0,7,8,1101,65535,65535,BENIGN
19/05/2024 11:46:10,203.0.113.42,50776,192.168.1.15,22,6,1304823,18,21,1584,2100,2690.02,29.89,18,0,21,14,0,90,8192,8192,BruteForce-SSH
19/05/2024 09:30:00,192.168.1.11,3191,10.0.0.8,3389,6,948243,28,15,21308,14310,37562.1,45.35,1,1,0,34,10,606,65535,65535,BENIGN
19/05/2024 09:53:50,192.168.1.15,24765,203.0.113.42,443,6,20387014,2910,4,4074147,867,199882.83,142.93,1,1,0,2910,1455,1400,65535,65535,Infiltration
19/05/2024 10:26:56,203.0.113.42,2924,192.168.1.15,80,6,31850,1883,0,80969,196,2956043.96,59120.88,1883,0,0,0,0,42,1024,0,DoS
19/05/2024 11:39:27,192.168.1.22,6108,10.0.0.6,80,6,4684412,14,31,13062,17484,6520.78,9.61,1,1,0,18,2,1114,65535,65535,BENIGN
19/05/2024 08:51:48,192.168.1.12,44884,10.0.0.13,443,6,3200114,13,33,11206,23364,10802.74,14.37,1,1,0,5,6,592,65535,65535,BENIGN
19/05/2024 10:47:44,192.168.1.14,16615,10.0.0.6,443,6,790406,25,39,11475,42978,68892.44,80.97,1,1,0,21,7,388,65535,65535,BENIGN
19/05/2024 08:23:22,203.0.113.42,2921,192.168.1.19,59207,6,194,1,0,60,0,0.0,5154.64,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:28:12,203.0.113.42,46509,192.168.1.15,22,6,2978708,23,21,2208,2310,1329.44,14.77,23,0,21,10,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:17:15,192.168.1.19,47424,10.0.0.1,22,6,4702180,7,6,9331,4788,3002.65,2.76,1,1,0,49,4,853,65535,65535,BENIGN
19/05/2024 10:45:13,192.168.1.16,65331,10.0.0.5,3306,6,4103592,39,10,45981,13880,14587.46,11.94,1,1,0,49,5,971,65535,65535,BENIGN
19/05/2024 09:13:39,203.0.113.42,51510,192.168.1.25,62552,6,249,1,0,41,0,0.0,4016.06,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:42:00,192.168.1.20,19251,10.0.0.5,3306,6,764503,38,29,30020,7192,48674.76,87.64,1,1,0,19,7,550,65535,65535,BENIGN
19/05/2024 09:54:24,192.168.1.20,41264,10.0.0.18,80,6,2796736,29,3,11194,1491,4535.64,11.44,1,1,0,35,8,290,65535,65535,BENIGN
19/05/2024 08:39:30,203.0.113.42,34799,192.168.1.15,80,6,38686,995,5,43780,149,1285994.93,25719.9,995,0,3,0,0,40,1024,0,DoS
19/05/2024 08:19:13,192.168.1.17,19905,198.51.100.99,8443,6,135891635,7,5,136,255,2.2076,0.0442,1,1,0,5,4,110,65535,65535,Botnet
19/05/2024 11:12:51,203.0.113.42,42338,192.168.1.15,80,6,47733,1384,3,76120,377,1449730.79,28994.62,1384,0,2,0,0,41,1024,0,DoS
19/05/2024 09:57:47,192.168.1.25,51109,10.0.0.1,80,6,8191518,28,23,33824,31648,7992.66,6.23,1,1,0,22,9,387,65535,65535,BENIGN
19/05/2024 08:47:21,192.168.1.20,26776,10.0.0.6,8080,6,5743410,37,35,47730,42105,15641.4,12.54,1,1,0,50,6,686,65535,65535,BENIGN
19/05/2024 09:09:32,192.168.1.12,27425,10.0.0.3,8080,6,6291986,34,34,29580,47294,12217.76,10.81,1,1,0,5,3,948,65535,65535,BENIGN
19/05/2024 08:59:38,192.168.1.10,39495,10.0.0.7,22,6,6782298,9,22,4788,29788,5097.98,4.57,1,1,0,20,8,893,65535,65535,BENIGN
19/05/2024 10:09:21,192.168.1.12,63977,10.0.0.7,443,6,1798275,19,37,18791,21756,22547.72,31.14,1,1,0,17,10,872,65535,65535,BENIGN
19/05/2024 08:30:16,192.168.1.22,20350,10.0.0.17,3389,6,8581739,43,30,17329,13020,3536.46,8.51,1,1,0,46,10,938,65535,65535,BENIGN
19/05/2024 12:04:14,203.0.113.42,61427,192.168.1.19,14804,6,1900,1,0,64,0,0.0,526.32,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:15:14,192.168.1.29,28374,10.0.0.8,53,6,9711642,14,30,11746,43170,5654.66,4.53,1,1,0,26,9,755,65535,65535,BENIGN
19/05/2024 11:37:45,203.0.113.42,27188,192.168.1.15,80,6,40639,1005,4,50250,466,1236496.96,24729.94,1005,0,3,0,0,54,1024,0,DoS
19/05/2024 10:37:37,192.168.1.12,15825,10.0.0.18,80,6,6549562,49,33,21952,44913,10209.08,12.52,1,1,0,39,7,541,65535,65535,BENIGN
19/05/2024 08:32:42,192.168.1.28,58914,10.0.0.3,80,6,2710197,15,6,5505,4542,3707.11,7.75,1,1,0,33,8,697,65535,65535,BENIGN
19/05/2024 08:29:58,203.0.113.42,41939,192.168.1.14,18024,6,1396,1,0,77,0,0.0,716.33,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:06:34,192.168.1.18,55304,10.0.0.13,80,6,2146175,50,18,49400,19926,32302.12,31.68,1,1,0,20,2,403,65535,65535,BENIGN
19/05/2024 11:03:44,192.168.1.15,42400,10.0.0.15,3306,6,6916395,7,20,2548,24120,3855.77,3.9,1,1,0,35,8,1148,65535,65535,BENIGN
19/05/2024 08:14:35,192.168.1.17,32059,10.0.0.5,443,6,9561839,18,32,13032,30560,4558.96,5.23,1,1,0,15,3,996,65535,65535,BENIGN
19/05/2024 11:46:30,192.168.1.13,5025,10.0.0.1,8080,6,221243,47,40,13395,15920,132501.37,393.23,1,1,0,18,10,1010,65535,65535,BENIGN
19/05/2024 11:57:42,192.168.1.14,15841,10.0.0.9,3389,6,6733020,28,22,26488,23694,7453.12,7.43,1,1,0,16,10,1031,65535,65535,BENIGN
19/05/2024 09:38:03,192.168.1.19,53557,10.0.0.12,3306,6,7247013,12,9,3516,1971,757.14,2.9,1,1,0,13,4,536,65535,65535,BENIGN
19/05/2024 09:09:07,192.168.1.17,54154,10.0.0.7,3306,6,7283451,15,11,9345,6853,2223.95,3.57,1,1,0,8,7,745,65535,65535,BENIGN
19/05/2024 08:12:04,203.0.113.42,56620,192.168.1.15,22,6,1009014,24,12,2664,1068,3211.06,35.68,24,0,12,15,0,90,8192,8192,BruteForce-SSH
19/05/2024 09:32:58,192.168.1.22,49306,10.0.0.13,80,6,9881514,50,39,29400,35178,6535.23,9.01,1,1,0,50,5,902,65535,65535,BENIGN
19/05/2024 08:49:36,192.168.1.25,37756,10.0.0.12,8080,6,4928304,12,39,15744,38103,10926.07,10.35,1,1,0,30,7,1177,65535,65535,BENIGN
19/05/2024 12:18:07,192.168.1.18,32584,10.0.0.9,53,6,1642997,27,38,21654,43928,39916.08,39.56,1,1,0,36,8,724,65535,65535,BENIGN
19/05/2024 11:39:49,192.168.1.24,55844,10.0.0.2,443,6,6653489,49,22,54341,6754,9182.4,10.67,1,1,0,43,2,249,65535,65535,BENIGN
19/05/2024 11:14:06,192.168.1.10,58755,10.0.0.12,8080,6,6090202,48,13,26736,16003,7017.67,10.02,1,1,0,7,3,545,65535,65535,BENIGN
19/05/2024 09:07:36,192.168.1.25,46468,10.0.0.18,22,6,9409888,15,34,11865,16558,3020.55,5.21,1,1,0,16,7,1062,65535,65535,BENIGN
19/05/2024 09:56:47,203.0.113.42,37367,192.168.1.20,4983,6,465,1,0,70,0,0.0,2150.54,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:58:44,192.168.1.15,7428,203.0.113.42,80,6,16714690,1590,5,2227284,544,133285.63,95.43,1,1,0,1590,795,1400,65535,65535,Infiltration
19/05/2024 09:19:29,192.168.1.15,3060,198.51.100.99,80,6,289405291,5,6,381,143,1.0366,0.0207,1,1,0,4,5,66,65535,65535,Botnet
19/05/2024 09:30:21,192.168.1.10,25433,10.0.0.8,3389,6,7584373,16,33,22416,43857,8738.1,6.46,1,1,0,27,7,367,65535,65535,BENIGN
19/05/2024 12:10:11,192.168.1.15,24637,203.0.113.42,53,6,38917306,596,5,835652,929,21496.37,15.44,1,1,0,596,298,1400,65535,65535,Infiltration
19/05/2024 08:38:33,192.168.1.10,4514,10.0.0.14,5432,6,8522281,28,18,27720,6606,4027.79,5.4,1,1,0,28,5,228,65535,65535,BENIGN
19/05/2024 08:32:26,192.168.1.10,18933,10.0.0.6,8080,6,5801311,27,3,15417,1479,2912.45,5.17,1,1,0,41,8,271,65535,65535,BENIGN
19/05/2024 11:27:45,192.168.1.10,65124,10.0.0.8,5432,6,1348902,20,15,10720,13110,17666.22,25.95,1,1,0,24,3,841,65535,65535,BENIGN
19/05/2024 08:13:06,203.0.113.42,46502,192.168.1.15,22,6,1140911,16,10,1376,860,2050.99,22.79,16,0,10,10,0,90,8192,8192,BruteForce-SSH
19/05/2024 09:34:35,203.0.113.42,8876,192.168.1.15,22,6,2100836,26,17,2236,1071,1842.12,20.47,26,0,17,7,0,90,8192,8192,BruteForce-SSH
19/05/2024 12:00:06,192.168.1.18,64929,10.0.0.18,3306,6,6240662,33,10,36069,3380,6321.28,6.89,1,1,0,35,8,736,65535,65535,BENIGN
19/05/2024 08:36:43,192.168.1.20,44940,10.0.0.5,443,6,7203580,37,26,8769,24492,4617.29,8.75,1,1,0,24,4,1173,65535,65535,BENIGN
19/05/2024 10:05:56,203.0.113.42,1561,192.168.1.24,47652,6,576,1,0,45,0,0.0,1736.11,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 09:45:11,192.168.1.20,61050,10.0.0.13,443,6,6573923,21,37,16359,9250,3895.54,8.82,1,1,0,38,7,726,65535,65535,BENIGN
19/05/2024 10:46:05,192.168.1.19,8191,10.0.0.3,22,6,4729550,12,12,14592,6096,4374.2,5.07,1,1,0,18,10,1174,65535,65535,BENIGN
19/05/2024 09:24:21,192.168.1.20,1770,10.0.0.15,8080,6,3617918,20,7,18340,5075,6471.95,7.46,1,1,0,11,2,249,65535,65535,BENIGN
19/05/2024 08:04:37,203.0.113.42,32000,192.168.1.28,37763,6,597,1,0,70,0,0.0,1675.04,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:33:19,192.168.1.29,28949,10.0.0.11,3389,6,7944203,32,29,30464,35322,8281.01,7.68,1,1,0,25,6,591,65535,65535,BENIGN
19/05/2024 11:29:04,192.168.1.12,5087,10.0.0.5,3389,6,1019204,24,30,8016,12240,19874.33,52.98,1,1,0,48,2,772,65535,65535,BENIGN
19/05/2024 11:33:17,192.168.1.21,37104,10.0.0.9,443,6,2353688,10,21,11100,26502,15975.78,13.17,1,1,0,27,5,797,65535,65535,BENIGN
19/05/2024 09:47:31,192.168.1.14,45410,10.0.0.10,3306,6,287069,40,38,19560,17176,127969.23,271.71,1,1,0,7,2,786,65535,65535,BENIGN
19/05/2024 10:23:15,203.0.113.42,41348,192.168.1.15,22,6,2239093,23,9,1863,738,1286.24,14.29,23,0,9,13,0,90,8192,8192,BruteForce-SSH
19/05/2024 10:44:53,203.0.113.42,45894,192.168.1.15,22,6,839566,29,18,3103,2142,5038.32,55.98,29,0,18,5,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:10:09,192.168.1.15,64104,10.0.0.19,8080,6,741849,11,30,9977,25260,47498.88,55.27,1,1,0,32,10,318,65535,65535,BENIGN
19/05/2024 08:45:03,192.168.1.29,56240,10.0.0.11,80,6,576028,10,5,13810,3710,30415.19,26.04,1,1,0,46,5,985,65535,65535,BENIGN
19/05/2024 09:01:59,192.168.1.29,31030,10.0.0.7,443,6,2373137,24,3,24240,2640,11326.78,11.38,1,1,0,44,8,1023,65535,65535,BENIGN
19/05/2024 11:38:27,192.168.1.12,60578,10.0.0.7,3389,6,7000102,40,10,38200,3560,5965.63,7.14,1,1,0,11,10,984,65535,65535,BENIGN
19/05/2024 10:56:21,203.0.113.42,56917,192.168.1.24,20615,6,870,1,0,68,0,0.0,1149.43,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:19:20,203.0.113.42,28028,192.168.1.23,54293,6,267,1,0,45,0,0.0,3745.32,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 11:45:16,192.168.1.19,12060,10.0.0.1,3389,6,126484,11,7,11605,8925,162313.02,142.31,1,1,0,31,6,950,65535,65535,BENIGN
19/05/2024 08:39:50,192.168.1.28,13299,10.0.0.14,443,6,8882613,28,7,35756,9198,5060.9,3.94,1,1,0,37,10,767,65535,65535,BENIGN
19/05/2024 09:14:31,203.0.113.42,61377,192.168.1.15,80,6,14316,818,4,40900,200,2856943.28,57138.87,818,0,0,0,0,49,1024,0,DoS
19/05/2024 10:39:58,192.168.1.29,51988,10.0.0.13,22,6,362233,36,8,7668,1712,25894.94,121.47,1,1,0,16,3,923,65535,65535,BENIGN
19/05/2024 10:30:59,192.168.1.18,34902,10.0.0.15,443,6,8880469,44,8,30888,9336,4529.49,5.86,1,1,0,45,3,900,65535,65535,BENIGN
19/05/2024 11:15:55,192.168.1.23,10067,10.0.0.8,5432,6,7035859,31,32,38967,30080,9813.58,8.95,1,1,0,6,9,349,65535,65535,BENIGN
19/05/2024 08:03:56,203.0.113.42,2402,192.168.1.15,80,6,39555,1634,1,94772,112,2065478.45,41309.57,1634,0,0,0,0,42,1024,0,DoS
19/05/2024 08:33:02,192.168.1.18,50499,10.0.0.7,443,6,5891039,32,10,24960,14140,6637.2,7.13,1,1,0,36,10,883,65535,65535,BENIGN
19/05/2024 09:25:02,192.168.1.17,30599,10.0.0.6,443,6,660573,23,4,19596,2936,34109.78,40.87,1,1,0,11,3,550,65535,65535,BENIGN
19/05/2024 09:05:28,203.0.113.42,30864,192.168.1.19,22484,6,1706,1,0,53,0,0.0,586.17,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:54:07,203.0.113.42,24277,192.168.1.15,22,6,2092220,23,14,2116,1036,1591.61,17.68,23,0,14,11,0,90,8192,8192,BruteForce-SSH
19/05/2024 12:09:37,192.168.1.10,53195,10.0.0.19,5432,6,8101944,42,5,33348,2650,4443.13,5.8,1,1,0,14,9,280,65535,65535,BENIGN
19/05/2024 08:48:04,192.168.1.28,38879,198.51.100.99,443,6,253649368,2,6,345,123,1.1827,0.0237,1,1,0,8,6,109,65535,65535,Botnet
19/05/2024 08:29:38,203.0.113.42,59958,192.168.1.24,4817,6,265,1,0,60,0,0.0,3773.58,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:43:33,203.0.113.42,37625,192.168.1.15,22,6,552105,23,14,1564,1148,6031.46,67.02,23,0,14,9,0,90,8192,8192,BruteForce-SSH
19/05/2024 10:41:00,192.168.1.27,15394,10.0.0.17,3389,6,3591484,22,6,13112,2580,4369.22,7.8,1,1,0,14,9,709,65535,65535,BENIGN
19/05/2024 08:45:51,192.168.1.22,57657,198.51.100.99,8443,6,172242190,3,3,267,227,1.7417,0.0348,1,1,0,9,4,72,65535,65535,Botnet
19/05/2024 09:18:47,192.168.1.20,30695,10.0.0.11,8080,6,4019346,9,15,4302,20955,6283.86,5.97,1,1,0,11,4,308,65535,65535,BENIGN
19/05/2024 11:20:07,192.168.1.15,32869,203.0.113.42,443,6,19587802,1208,5,1692355,803,86439.41,61.93,1,1,0,1208,604,1400,65535,65535,Infiltration
19/05/2024 11:08:26,203.0.113.42,19643,192.168.1.15,22,6,1257721,15,24,1680,1848,2790.76,31.01,15,0,24,14,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:11:10,192.168.1.10,49554,10.0.0.4,3389,6,3112385,16,28,4672,10360,4829.74,14.14,1,1,0,31,6,521,65535,65535,BENIGN
19/05/2024 11:01:49,203.0.113.42,48372,192.168.1.11,63163,6,1095,1,0,41,0,0.0,913.24,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 12:12:36,192.168.1.29,22240,10.0.0.5,3306,6,338014,14,32,7028,39104,136479.55,136.09,1,1,0,25,3,1011,65535,65535,BENIGN
19/05/2024 10:16:20,203.0.113.42,6232,192.168.1.15,80,6,46098,1476,1,82656,433,1600937.13,32018.74,1476,0,3,0,0,62,1024,0,DoS
19/05/2024 12:14:10,192.168.1.22,56407,10.0.0.10,5432,6,4852118,49,9,18571,3708,4591.6,11.95,1,1,0,10,2,831,65535,65535,BENIGN
19/05/2024 08:11:46,203.0.113.42,50239,192.168.1.15,80,6,7985,1370,1,61650,411,8578584.85,171571.7,1370,0,3,0,0,41,1024,0,DoS
19/05/2024 11:56:45,192.168.1.28,15275,10.0.0.13,8080,6,8749141,7,32,10255,38368,5557.46,4.46,1,1,0,8,7,206,65535,65535,BENIGN
19/05/2024 08:40:19,192.168.1.12,3447,10.0.0.15,8080,6,3482135,7,15,1995,12690,4217.24,6.32,1,1,0,24,10,607,65535,65535,BENIGN
19/05/2024 11:43:45,192.168.1.15,19585,203.0.113.42,80,6,47724717,3238,4,4533614,273,95000.81,67.93,1,1,0,3238,1619,1400,65535,65535,Infiltration
19/05/2024 08:43:44,192.168.1.24,45595,10.0.0.15,3306,6,2253097,40,40,22880,18560,18392.46,35.51,1,1,0,32,10,1132,65535,65535,BENIGN
19/05/2024 08:03:48,192.168.1.23,61901,10.0.0.7,53,6,5329731,30,26,32910,32734,12316.57,10.51,1,1,0,33,3,453,65535,65535,BENIGN
19/05/2024 10:14:57,192.168.1.15,26769,203.0.113.42,53,6,19211408,883,5,1236477,947,64410.9,46.22,1,1,0,883,441,1400,65535,65535,Infiltration
19/05/2024 08:12:46,203.0.113.42,42813,192.168.1.15,22,6,1663128,26,23,2600,1725,2651.63,29.46,26,0,23,9,0,90,8192,8192,BruteForce-SSH
19/05/2024 12:10:40,192.168.1.26,18248,10.0.0.15,80,6,1057285,20,38,4320,19608,22631.55,54.86,1,1,0,11,6,584,65535,65535,BENIGN
19/05/2024 12:03:41,192.168.1.29,52954,10.0.0.1,80,6,1884071,39,24,14586,14736,15563.11,33.44,1,1,0,13,9,977,65535,65535,BENIGN
19/05/2024 10:15:53,192.168.1.14,51187,10.0.0.1,3306,6,7046441,31,22,34317,16720,7242.95,7.52,1,1,0,14,5,309,65535,65535,BENIGN
19/05/2024 12:06:58,203.0.113.42,56647,192.168.1.21,23650,6,1839,1,0,48,0,0.0,543.77,1,0,1,0,0,54,1024,0,PortScan
19/05/2024 10:08:17,192.168.1.25,38163,10.0.0.7,22,6,9220439,27,23,31293,17549,5297.14,5.42,1,1,0,43,10,364,65535,65535,BENIGN
19/05/2024 09:13:17,192.168.1.12,59267,10.0.0.17,80,6,6158222,25,11,24800,15004,6463.55,5.85,1,1,0,31,7,759,65535,65535,BENIGN
19/05/2024 11:10:16,192.168.1.14,20589,10.0.0.4,3389,6,7353770,24,11,22440,4356,3643.85,4.76,1,1,0,28,10,404,65535,65535,BENIGN
19/05/2024 11:50:22,192.168.1.25,10685,10.0.0.15,8080,6,2547304,47,5,67022,4275,27989.2,20.41,1,1,0,24,10,905,65535,65535,BENIGN
19/05/2024 08:57:09,203.0.113.42,37285,192.168.1.15,80,6,39275,1686,5,89358,151,2146403.56,42928.07,1686,0,1,0,0,46,1024,0,DoS
19/05/2024 08:07:04,203.0.113.42,6396,192.168.1.15,80,6,28474,1846,4,107068,267,3241553.7,64831.07,1846,0,2,0,0,48,1024,0,DoS
19/05/2024 12:07:22,192.168.1.13,5858,10.0.0.19,3389,6,2753705,6,12,5688,5868,4196.53,6.54,1,1,0,10,5,278,65535,65535,BENIGN
19/05/2024 09:55:10,192.168.1.17,45196,10.0.0.6,80,6,6135435,20,3,10440,1131,1885.93,3.75,1,1,0,22,8,561,65535,65535,BENIGN
19/05/2024 12:06:28,203.0.113.42,1211,192.168.1.15,22,6,1352616,10,19,950,1710,1929.59,21.44,10,0,19,7,0,90,8192,8192,BruteForce-SSH
19/05/2024 09:37:15,203.0.113.42,45964,192.168.1.15,22,6,539026,19,21,1938,1386,6678.71,74.21,19,0,21,15,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:57:57,203.0.113.42,47369,192.168.1.15,22,6,1133464,10,14,920,1246,1905.66,21.17,10,0,14,10,0,90,8192,8192,BruteForce-SSH
19/05/2024 08:09:40,192.168.1.22,19282,10.0.0.11,443,6,4782940,27,35,27486,45430,15245.02,12.96,1,1,0,26,2,318,65535,65535,BENIGN
19/05/2024 12:10:06,192.168.1.17,53942,10.0.0.7,22,6,2801920,37,36,53502,45756,35424.99,26.05,1,1,0,26,9,1004,65535,65535,BENIGN
19/05/2024 09:39:31,192.168.1.15,35306,203.0.113.42,53,6,57015140,927,3,1298948,643,22793.79,16.31,1,1,0,927,463,1400,65535,65535,Infiltration
19/05/2024 10:05:47,192.168.1.18,13330,10.0.0.16,3306,6,425400,14,6,18130,1470,46074.28,47.01,1,1,0,16,3,488,65535,65535,BENIGN
19/05/2024 12:10:19,203.0.113.42,41026,192.168.1.15,22,6,814565,14,23,924,2553,4088.07,45.42,14,0,23,5,0,90,8192,8192,BruteForce-SSH
19/05/2024 11:43:30,192.168.1.22,56994,10.0.0.14,443,6,5137049,43,37,22016,49284,13879.56,15.57,1,1,0,16,6,589,65535,65535,BENIGN
19/05/2024 11:06:19,192.168.1.24,1700,10.0.0.3,3389,6,2334807,25,28,15850,27580,18601.11,22.7,1,1,0,50,8,953,65535,65535,BENIGN
19/05/2024 11:41:37,192.168.1.20,40904,10.0.0.1,3389,6,6515127,37,17,45547,23851,10651.83,8.29,1,1,0,50,2,438,65535,65535,BENIGN
19/05/2024 08:49:13,192.168.1.18,13624,10.0.0.16,53,6,4780950,40,22,26400,17798,9244.61,12.97,1,1,0,23,5,906,65535,65535,BENIGN
19/05/2024 11:44:28,192.168.1.18,34421,10.0.0.12,3389,6,6277044,49,6,48461,6408,8741.22,8.76,1,1,0,20,5,689,65535,65535,BENIGN
19/05/2024 11:46:31,192.168.1.26,62111,10.0.0.9,3389,6,8039511,26,30,23114,28770,6453.63,6.97,1,1,0,48,7,522,65535,65535,BENIGN
19/05/2024 10:13:15,192.168.1.17,45939,10.0.0.7,3306,6,2717098,10,10,3110,6970,3709.84,7.36,1,1,0,44,4,1089,65535,65535,BENIGN
19/05/2024 12:10:33,192.168.1.21,5685,10.0.0.3,22,6,7829953,21,33,15204,36465,6598.89,6.9,1,1,0,46,4,1162,65535,65535,BENIGN
19/05/2024 11:39:07,203.0.113.42,42892,192.168.1.15,80,6,46513,1883,5,101682,195,2024165.29,40483.31,1883,0,2,0,0,63,1024,0,DoS
19/05/2024 10:34:23,192.168.1.22,18235,10.0.0.16,22,6,8999342,32,3,25312,3357,3185.68,3.89,1,1,0,29,7,1184,65535,65535,BENIGN
19/05/2024 12:10:24,192.168.1.19,57878,10.0.0.18,443,6,8470358,11,32,9262,17504,3159.96,5.08,1,1,0,23,4,269,65535,65535,BENIGN
19/05/2024 08:42:05,192.168.1.11,5941,198.51.100.99,8443,6,231130968,5,4,362,285,1.298,0.026,1,1,0,9,3,120,65535,65535,Botnet
19/05/2024 11:56:44,192.168.1.13,60926,10.0.0.11,53,6,9144926,12,21,9744,24969,3795.88,3.61,1,1,0,23,6,418,65535,65535,BENIGN
19/05/2024 08:39:12,192.168.1.19,9009,198.51.100.99,443,6,124005616,5,6,334,96,2.4192,0.0484,1,1,0,4,5,98,65535,65535,Botnet
19/05/2024 11:31:04,192.168.1.15,2432,10.0.0.7,22,6,4492083,11,4,5291,3904,2046.93,3.34,1,1,0,46,3,546,65535,65535,BENIGN
19/05/2024 12:16:15,192.168.1.17,13726,10.0.0.10,53,6,6443582,21,6,16023,2214,2830.26,4.19,1,1,0,14,2,853,65535,65535,BENIGN
